,CH1,CH2,CH3,CH4
,14.775,37.7843,40.8333,0.833333
,14.824,36.3627,39.902,0.980392
,14.7554,35.1863,39.0686,1.12745
,14.7824,33.7157,37.6471,0.931373
,14.775,32.7843,36.6667,0.882353
,14.7799,31.5098,35.2451,1.02941
,14.8069,30.2353,33.7745,0.931373
,14.8314,28.9118,32.7451,0.980392
,14.8093,27.7353,31.6176,1.02941
,14.8044,26.7549,30.5392,0.980392
,14.7529,25.6765,29.4118,0.833333
,14.7775,24.2059,28.1373,0.637255
,14.7922,22.7353,26.6176,0.980392
,14.7824,21.1176,25.1471,0.833333
,14.7701,19.9902,24.2157,1.02941
,14.7627,18.7647,22.8431,0.735294
,14.7431,17.5392,21.5196,0.735294
,14.7064,16.2157,20.1961,0.882353
,14.7382,14.598,18.6765,0.882353
,14.7039,13.2745,17.549,0.735294
,14.7284,11.6078,16.3725,0.637255
,14.6966,10.4314,15,0.980392
,14.7284,9.45098,13.6275,0.735294
,14.7088,7.98039,12.0588,0.735294
,14.7554,6.55882,10.9314,1.02941
,14.7578,5.13725,9.26471,0.735294
,14.7505,3.96078,7.94118,0.637255
,14.7284,2.73529,6.71569,0.784314
,14.7431,1.55882,5.4902,0.637255
,14.7284,0.137255,4.21569,0.392157
,14.7946,-1.77451,2.94118,0.343137
,14.7676,-3.19608,1.61765,0.490196
,14.7284,-4.47059,0.392157,0.392157
,14.7358,-5.89216,-0.784314,0.392157
,14.7235,-6.92157,-2.15686,0.686275
,14.7015,-8.29412,-3.67647,0.784314
,14.7162,-9.37255,-4.85294,0.588235
,14.7309,-10.402,-5.58824,0.686275
,14.699,-11.5294,-6.51961,1.76471
,14.7064,-13.098,-8.18627,3.33333
,14.7235,-13.2941,-8.43137,3.67647
,14.7211,-14.2255,-9.36275,4.46078
,14.7284,-15.549,-10.6373,5.83333
,14.7456,-17.4608,-12.1078,7.20588
,14.7211,-19.2745,-14.1667,9.36275
,14.7113,-20.9902,-16.1275,10.8333
,14.699,-22.3627,-17.402,12.1569
,14.6868,-23.1471,-17.7451,12.8431
,14.6917,-23.6863,-18.2843,13.2353
,14.7015,-23.9804,-18.6765,14.0196
,14.726,-24.8627,-19.5098,14.7059
,14.7015,-26.0882,-20.5882,15.8333
,14.6672,-28,-22.549,17.2549
,14.7015,-29.4706,-24.3627,19.1667
,14.7088,-31.6765,-25.5392,20.9314
,14.6745,-32.951,-26.8627,22.0098
,14.6598,-33.7353,-28.1373,22.9412
,14.7113,-34.5686,-28.8725,23.7745
,14.6868,-34.9118,-29.5098,24.7059
,14.677,-36.4804,-30.7353,26.0294
,14.7039,-38.3922,-32.2059,27.3039
,14.6892,-39.6667,-33.7745,28.7745
,14.6917,-41.2843,-35.6373,30.4412
,14.7137,-42.6078,-37.6471,31.7647
,14.7113,-43.4902,-38.8725,33.0392
,14.6868,-44.7157,-39.7549,33.5294
,14.6574,-46.0392,-40.9804,35.1961
,14.6794,-47.3627,-42.0588,36.2255
,14.6819,-48.8333,-43.9706,37.6471
,14.6941,-50.1078,-45.8824,39.0196
,14.6672,-52.0686,-47.7451,40.4412
,14.6451,-53.4412,-49.0686,41.6667
,14.7064,-54.8137,-50.2451,43.0392
,14.6794,-56.2843,-51.7647,44.6078
,14.6574,-57.4608,-53.0392,45.8824
,14.6892,-58.7843,-54.3627,47.3039
,14.7088,-59.6176,-55.8824,48.2843
,14.6941,-61.1373,-57.402,50.098
,14.6843,-62.8039,-59.3137,51.0784
,14.6623,-64.1275,-60.8333,52.598
,14.6451,-65.598,-62.2549,53.9706
,14.6451,-67.0686,-63.8235,55.098
,14.699,-68.4412,-65.2451,56.8137
,14.6623,-69.7157,-66.4706,57.9902
,14.677,-71.0392,-67.9412,59.4118
,14.6892,-72.7059,-69.4118,60.7843
,14.6721,-73.9314,-70.6373,62.1569
,14.6623,-75.598,-72.451,64.0196
,14.6647,-77.3627,-74.4118,65.6373
,14.677,-78.5392,-75.5392,66.4216
,14.6745,-80.1078,-76.9608,68.3824
,14.6794,-81.2843,-78.2843,69.7059
,14.65,-82.6078,-79.8039,70.9804
,14.6353,-83.8824,-80.9314,72.451
,14.65,-85.3039,-82.3039,74.2157
,14.6623,-86.9216,-83.7745,75.5392
,14.6745,-88.4902,-85.4902,76.6667
,14.6623,-90.2059,-86.8137,78.3824
,14.6672,-91.0882,-88.0392,79.6078
,14.6549,-92.4608,-89.3627,80.7353
,14.6843,-93.7843,-90.9314,82.598
,14.6598,-95.3529,-92.0588,83.9706
,14.6402,-96.9706,-93.2843,85.1961
,14.6279,-98.098,-94.6078,86.0294
,14.6132,-99.8627,-96.1275,87.6961
,14.6304,-101.382,-97.6961,89.4118
,14.65,-102.559,-98.9706,91.0784
,14.6402,-104.127,-100.196,92.6961
,14.6426,-105.206,-101.52,93.8235
,14.6279,-106.431,-102.794,95.4902
,14.6574,-107.902,-104.167,97.0588
,14.6451,-109.716,-105.49,98.4314
,14.6279,-110.99,-106.765,99.7059
,14.6059,-112.461,-108.235,101.029
,14.6377,-113.931,-109.755,102.5
,14.6598,-115.059,-111.176,103.873
,14.6059,-116.578,-112.353,105.147
,14.6206,-117.902,-113.676,106.275
,14.6059,-119.324,-115.098,107.598
,14.6132,-120.843,-116.814,108.971
,14.6279,-122.265,-118.186,110.735
,14.5985,-123.686,-119.461,111.961
,14.5936,-125.108,-120.686,113.431
,14.6157,-126.382,-122.108,114.951
,14.5863,-127.755,-123.529,116.176
,14.5814,-129.275,-124.412,117.206
,14.6255,-130.206,-125.637,118.922
,14.6059,-131.627,-127.206,120.441
,14.6059,-133.098,-128.235,121.765
,14.601,-134.618,-129.706,123.039
,14.6157,-135.892,-131.225,124.461
,14.5887,-137.118,-132.451,125.49
,14.5667,-138.245,-133.824,127.5
,14.6181,-139.765,-135.147,128.382
,14.5618,-140.794,-136.373,129.706
,14.6034,-142.02,-137.99,130.588
,14.5961,-143.245,-138.922,132.157
,14.5618,-144.765,-140.343,133.333
,14.5912,-145.99,-141.667,134.657
,14.5569,-147.216,-142.549,136.029
,14.552,-148.441,-143.627,136.667
,14.601,-149.52,-144.951,138.088
,14.5961,-150.745,-145.735,139.412
,14.6132,-152.02,-147.157,140.49
,14.6132,-153.245,-148.186,141.52
,14.5838,-154.225,-149.608,142.843
,14.574,-155.255,-150.735,144.069
,14.6206,-156.186,-151.814,144.951
,14.6377,-157.216,-152.451,146.127
,14.5936,-158.441,-153.971,147.451
,14.5691,-159.127,-154.951,148.578
,14.5593,-160.353,-156.029,149.461
,14.5716,-161.627,-157.206,150.392
,14.6132,-162.608,-157.99,151.52
,14.5887,-164.176,-159.069,152.794
,14.5593,-165.255,-160.539,153.725
,14.5863,-166.382,-161.52,155.147
,14.5716,-167.51,-162.696,156.029
,14.5887,-168.343,-163.676,157.5
,14.601,-169.52,-164.706,158.284
,14.5765,-170.794,-165.735,159.951
,14.5691,-171.431,-166.814,160.539
,14.5985,-172.461,-167.696,161.716
,14.5446,-173.441,-168.971,162.843
,14.5544,-174.52,-170.196,163.676
,14.5593,-175.598,-171.373,165.049
,14.5471,-177.118,-172.157,166.373
,14.5544,-178,-172.99,167.059
,14.5225,-179.029,-174.02,168.088
,14.5569,-179.961,-175.098,169.412
,14.5667,-180.892,-176.127,170.294
,14.5985,-182.216,-177.402,171.324
,14.5789,-183.196,-178.676,172.745
,14.5961,-184.373,-180.147,173.333
,14.5838,-185.647,-181.176,174.461
,14.5618,-186.824,-182.255,175.98
,14.5887,-188.098,-183.382,177.255
,14.5863,-189.324,-184.265,178.235
,14.5838,-190.402,-185.833,179.51
,14.5936,-191.676,-187.059,180.49
,14.574,-192.902,-188.039,181.618
,14.5569,-194.324,-189.069,182.99
,14.5961,-195.402,-190.588,184.461
,14.5716,-196.48,-191.667,185.588
,14.5691,-197.657,-192.843,186.569
,14.5471,-198.882,-194.216,187.794
,14.5618,-199.814,-195.343,188.775
,14.5471,-201.382,-196.471,190.784
,14.5495,-202.51,-197.549,192.01
,14.552,-203.588,-198.971,193.186
,14.5397,-204.814,-200.245,194.559
,14.5201,-205.941,-201.471,196.029
,14.5176,-207.265,-202.304,197.304
,14.5103,-208.441,-203.676,198.529
,14.5029,-209.814,-204.706,199.608
,14.5225,-210.99,-206.176,200.784
,14.5569,-212.461,-207.892,202.5
,14.5544,-213.833,-209.069,203.48
,14.552,-215.108,-210.49,204.951
,14.5471,-216.235,-211.863,206.225
,14.5127,-217.412,-213.088,207.794
,14.5127,-218.833,-214.118,209.069
,14.5544,-220.206,-215.539,210.539
,14.5103,-221.627,-217.108,212.01
,14.5422,-223.147,-218.382,213.382
,14.4956,-224.373,-219.657,214.706
,14.5127,-225.647,-221.127,215.98
,14.4882,-227.02,-222.255,217.696
,14.5054,-228.637,-223.725,219.167
,14.4858,-230.01,-224.951,220.343
,14.4784,-231.627,-226.667,221.667
,14.5324,-233.098,-228.235,223.137
,14.5127,-234.667,-229.804,224.657
,14.525,-236.235,-231.176,226.324
,14.525,-237.412,-232.696,228.039
,14.5225,-238.931,-234.265,229.118
,14.4809,-240.451,-235.931,230.833
,14.5324,-241.627,-237.549,231.912
,14.4735,-242.951,-238.627,233.284
,14.4711,-244.225,-239.853,234.608
,14.4858,-245.745,-241.176,236.029
,14.4858,-246.971,-242.843,237.696
,14.4931,-248.294,-243.971,238.775
,14.4956,-249.471,-245.343,239.902
,14.4858,-250.598,-246.52,241.471
,14.4833,-251.922,-248.137,242.5
,14.4931,-253.343,-249.069,243.775
,14.498,-254.863,-250.98,245.539
,14.4858,-256.529,-252.255,247.157
,14.4417,-257.853,-253.873,248.333
,14.476,-259.127,-255.343,249.804
,14.4343,-260.696,-257.304,251.176
,14.4466,-261.971,-258.775,252.402
,14.5029,-263.245,-259.706,253.627
,14.4882,-264.716,-260.833,255.294
,14.4882,-266.137,-262.402,256.961
,14.4441,-267.412,-263.775,258.382
,14.4343,-269.078,-265.441,259.51
,14.4319,-270.843,-267.059,261.225
,14.4662,-272.118,-268.235,262.549
,14.4686,-273.294,-269.559,263.676
,14.449,-274.422,-270.784,265.049
,14.4172,-275.941,-272.157,266.373
,14.476,-277.167,-273.529,267.892
,14.427,-278.245,-274.706,269.314
,14.4172,-279.471,-275.784,270.735
,14.4098,-280.696,-277.157,271.765
,14.4123,-281.824,-278.676,272.696
,14.4319,-283.147,-279.804,273.775
,14.4613,-284.422,-280.931,275.196
,14.427,-285.5,-282.059,276.373
,14.4417,-286.922,-283.284,277.892
,14.4196,-288.196,-284.167,279.02
,14.4294,-289.324,-285.49,280.392
,14.427,-290.598,-286.52,281.667
,14.4123,-291.725,-287.941,282.794
,14.3975,-292.755,-289.069,284.118
,14.4098,-293.98,-290.196,285.588
,14.4123,-295.255,-291.569,286.667
,14.4368,-296.676,-292.647,287.5
,14.427,-297.755,-293.873,288.529
,14.3975,-298.833,-295.294,290.343
,14.4123,-299.618,-296.078,291.275
,14.3951,-300.941,-297.108,292.549
,14.4245,-301.971,-298.824,293.627
,14.3632,-303.343,-299.412,295.049
,14.3877,-304.324,-300.539,296.225
,14.4343,-305.157,-301.765,297.402
,14.4539,-306.529,-302.745,298.529
,14.4441,-307.755,-304.02,299.755
,14.427,-309.127,-305,300.784
,14.4172,-310.206,-306.373,301.814
,14.4417,-311.137,-307.5,303.039
,14.4466,-312.216,-308.627,304.118
,14.4221,-313.196,-309.706,305
,14.4319,-314.225,-311.176,306.176
,14.4172,-315.255,-312.353,307.353
,14.4025,-316.235,-313.431,308.529
,14.3951,-317.118,-314.216,309.657
,14.4123,-318.294,-315.245,310.343
,14.3828,-319.422,-315.98,311.127
,14.3681,-320.402,-317.304,312.353
,14.3877,-321.578,-318.578,313.676
,14.4049,-322.706,-319.853,314.755
,14.3926,-323.686,-320.686,315.882
,14.3779,-324.618,-321.373,316.667
,14.3926,-325.304,-322.5,317.794
,14.3436,-326.186,-323.529,318.578
,14.3461,-327.412,-324.461,319.706
,14.351,-328.686,-325.49,320.931
,14.4221,-329.471,-326.275,322.01
,14.4074,-330.598,-327.206,323.235
,14.3902,-331.676,-328.235,324.02
,14.4049,-332.608,-329.461,325
,14.4123,-333.441,-330.392,325.931
,14.3755,-334.52,-331.52,326.912
,14.3853,-335.304,-332.255,327.843
,14.4343,-336.137,-333.529,328.922
,14.4123,-337.118,-334.755,329.657
,14.3828,-337.951,-335.441,330.441
,14.4245,-338.98,-336.814,331.176
,14.4098,-340.01,-337.696,331.814
,14.4417,-341.235,-338.873,333.186
,14.3804,-342.363,-339.608,334.412
,14.3657,-343.049,-340.441,335.245
,14.3632,-343.931,-341.765,335.98
,14.4221,-344.814,-342.598,337.157
,14.4172,-345.941,-343.627,338.186
,14.3828,-346.971,-344.51,338.824
,14.3314,-348.147,-345.245,339.853
,14.3657,-348.833,-346.176,341.324
,14.373,-349.716,-347.108,342.206
,14.3975,-350.843,-348.088,342.941
,14.3608,-352.069,-349.461,344.069
,14.3216,-353.147,-350.392,345.098
,14.3093,-353.931,-351.225,346.127
,14.3975,-355.108,-352.206,346.912
,14.3559,-356.186,-353.333,348.039
,14.3583,-356.922,-354.559,349.216
,14.3975,-357.951,-355.637,350.343
,14.3583,-359.324,-356.422,351.373
,14.3485,-360.402,-357.5,352.304
,14.3485,-361.088,-358.235,353.48
,14.3779,-362.363,-358.922,354.314
,14.3608,-363.539,-360.049,355.147
,14.3167,-364.422,-361.324,356.324
,14.3828,-365.549,-362.549,357.157
,14.3412,-366.775,-363.186,358.382
,14.3436,-367.412,-364.069,359.559
,14.3461,-368.245,-365,360.147
,14.3436,-369.373,-365.931,361.127
,14.3216,-370.549,-366.961,361.961
,14.3583,-371.235,-367.745,363.137
,14.3412,-372.461,-368.971,363.873
,14.3583,-373.147,-370.098,365.147
,14.351,-374.078,-371.176,366.176
,14.351,-375.157,-372.059,367.206
,14.3534,-376.333,-372.843,368.529
,14.3044,-377.412,-374.167,369.363
,14.3265,-378.441,-375.343,370.588
,14.3338,-379.618,-375.98,371.52
,14.3608,-380.5,-376.912,372.745
,14.3412,-381.725,-378.235,373.333
,14.3387,-382.657,-379.657,374.51
,14.3265,-383.735,-380.833,375.637
,14.3289,-384.765,-381.618,376.716
,14.3314,-385.941,-382.304,377.745
,14.3338,-387.118,-383.333,378.676
,14.3142,-387.951,-384.51,379.902
,14.3265,-389.078,-385.784,380.882
,14.3436,-390.353,-386.373,382.255
,14.3265,-391.333,-387.696,383.333
,14.2995,-392.461,-388.529,384.461
,14.3093,-393.392,-389.608,385.539
,14.3534,-394.716,-390.735,386.716
,14.2946,-395.843,-391.716,388.088
,14.3118,-396.824,-392.843,389.02
,14.3142,-397.853,-393.824,390.294
,14.2946,-398.931,-394.902,391.471
,14.2873,-399.765,-395.931,392.647
,14.2873,-401.235,-396.863,393.676
,14.2775,-402.118,-397.696,394.412
,14.2897,-403.049,-399.069,395.735
,14.2603,-404.176,-400.294,397.353
,14.3044,-405.353,-401.373,398.235
,14.2995,-406.48,-402.206,399.02
,14.2824,-407.461,-403.039,400.049
,14.3044,-408.833,-404.559,401.176
,14.2848,-409.618,-405.343,402.01
,14.2824,-410.941,-406.176,403.578
,14.3044,-411.922,-407.255,404.461
,14.2799,-412.951,-407.99,405.196
,14.2897,-413.637,-409.069,406.422
,14.2505,-414.765,-410.049,407.745
,14.2456,-415.745,-411.176,408.48
,14.2946,-416.873,-412.157,409.265
,14.275,-417.804,-413.48,410.49
,14.2799,-418.931,-414.265,411.52
,14.2873,-419.667,-415.441,412.745
,14.3069,-420.99,-416.324,413.48
,14.302,-421.725,-417.5,414.51
,14.3093,-422.902,-418.137,415.686
,14.2922,-424.324,-419.265,416.814
,14.2848,-424.961,-420.196,417.745
,14.2848,-425.843,-420.784,418.725
,14.3216,-426.725,-422.108,419.706
,14.2873,-427.804,-422.99,421.029
,14.2627,-428.735,-424.167,421.961
,14.2676,-429.863,-425.098,422.941
,14.2137,-430.647,-426.029,423.725
,14.2407,-431.382,-427.01,424.804
,14.2701,-432.51,-427.941,425.539
,14.2775,-433.539,-428.824,426.422
,14.2725,-434.471,-429.51,427.843
,14.2873,-435.01,-430.882,428.971
,14.2946,-436.088,-431.814,429.412
,14.2627,-436.725,-432.304,430.245
,14.2725,-437.559,-433.431,431.471
,14.2775,-438.931,-434.069,432.353
,14.2824,-439.716,-434.902,433.284
,14.2603,-440.5,-436.029,434.167
,14.2652,-441.186,-436.618,434.951
,14.2799,-442.069,-437.451,435.735
,14.2554,-442.804,-438.48,436.275
,14.2333,-443.49,-439.216,437.353
,14.2676,-444.373,-440.245,438.284
,14.2407,-445.451,-441.275,439.167
,14.2211,-446.284,-441.961,440
,14.2358,-447.265,-442.5,441.176
,14.2235,-448,-443.578,441.618
,14.2186,-448.784,-444.069,442.794
,14.248,-449.52,-444.706,443.775
,14.2505,-450.647,-445.588,444.412
,14.2505,-451.333,-446.422,445.196
,14.2309,-452.314,-447.402,445.882
,14.2505,-452.951,-448.039,447.255
,14.2627,-454.127,-449.167,447.843
,14.2235,-454.618,-449.804,449.118
,14.2137,-455.304,-450.441,449.755
,14.2113,-456.137,-451.225,450.49
,14.2162,-457.02,-452.353,451.667
,14.1892,-457.951,-453.137,452.304
,14.2137,-458.686,-453.873,453.186
,14.1745,-459.324,-454.412,453.922
,14.1328,-460.255,-455.539,454.951
,14.2113,-461.039,-456.324,455.784
,14.1794,-461.922,-456.765,456.422
,14.2137,-462.608,-457.5,457.157
,14.1917,-463.539,-458.284,458.284
,14.1696,-464.225,-459.216,459.216
,14.1917,-465.353,-460.049,460.049
,14.1892,-465.99,-460.784,460.686
,14.2186,-466.873,-461.667,461.373
,14.2235,-467.559,-462.353,462.255
,14.2456,-468.147,-462.794,463.284
,14.2456,-469.127,-463.873,463.971
,14.2137,-469.765,-464.755,464.804
,14.2015,-470.794,-465.441,465.735
,14.1868,-472.02,-466.275,466.716
,14.1917,-472.755,-467.255,467.696
,14.1892,-473.392,-468.284,468.431
,14.1868,-473.931,-468.873,469.461
,14.1941,-474.961,-469.51,470.588
,14.1966,-475.941,-470.49,471.373
,14.1696,-476.676,-471.471,472.304
,14.1843,-477.804,-472.157,473.235
,14.2015,-478.686,-473.039,473.971
,14.1843,-479.863,-473.775,474.755
,14.2039,-480.549,-474.51,475.441
,14.2015,-481.431,-474.951,476.373
,14.2186,-482.216,-475.98,477.206
,14.2235,-483.294,-476.471,478.137
,14.2309,-483.931,-477.549,478.725
,14.1917,-484.667,-478.676,479.853
,14.1696,-485.745,-479.559,480.686
,14.1966,-486.284,-480.147,481.618
,14.2088,-487.216,-481.127,482.01
,14.2309,-487.51,-481.569,483.186
,14.1941,-488,-481.814,483.627
,14.2039,-488.147,-482.598,484.118
,14.2137,-488.98,-482.941,484.951
,14.1843,-489.667,-483.333,485.637
,14.1745,-490.598,-484.51,486.275
,14.1255,-491.922,-485.833,487.402
,14.1475,-492.902,-486.814,488.529
,14.1941,-493.343,-487.157,488.873
,14.1819,-493.392,-487.206,488.775
,14.1574,-493.441,-486.814,488.873
,14.1843,-493.833,-487.108,489.118
,14.1794,-494.716,-487.696,489.853
,14.15,-495.99,-488.529,491.225
,14.1475,-496.971,-489.167,492.157
,14.177,-497.853,-489.755,492.892
,14.1745,-498.098,-490.441,493.235
,14.1377,-498.294,-490.637,493.431
,14.1328,-498.441,-490.686,493.971
,14.15,-499.078,-491.471,494.461
,14.1525,-499.814,-492.157,495.196
,14.1647,-500.451,-493.382,496.176
,14.1647,-501.235,-494.265,497.353
,14.1843,-501.922,-494.902,497.941
,14.1696,-502.51,-495.098,498.088
,14.1917,-503,-495.637,498.48
,14.1475,-503.637,-496.324,499.167
,14.1402,-503.882,-496.373,499.559
,14.123,-504.52,-497.255,500.588
,14.15,-505.157,-498.137,501.078
,14.1574,-505.843,-498.382,501.569
,14.1451,-506.186,-499.167,502.451
,14.1917,-506.725,-499.51,503.088
,14.1353,-507.167,-499.902,503.578
,14.1843,-507.412,-500.343,504.265
,14.1206,-508.539,-500.882,504.461
,14.1328,-508.833,-501.569,504.804
,14.1255,-509.422,-501.912,505.343
,14.1426,-509.618,-502.451,505.784
,14.101,-510.108,-502.794,506.422
,14.1377,-510.5,-503.186,507.108
,14.1917,-510.892,-503.676,507.549
,14.1917,-511.725,-504.167,508.284
,14.1794,-512.167,-504.412,508.775
,14.123,-512.657,-504.902,509.216
,14.1279,-513.147,-505.147,509.706
,14.1549,-513.882,-505.49,510.294
,14.1426,-514.275,-506.225,510.882
,14.1279,-514.961,-506.863,511.275
,14.1721,-515.353,-507.402,511.863
,14.1157,-516.137,-508.088,512.353
,14.1328,-516.333,-508.284,512.745
,14.1255,-517.167,-508.627,513.725
,14.1525,-517.51,-508.971,513.971
,14.1132,-517.706,-509.804,514.412
,14.123,-518.098,-510.098,514.853
,14.1181,-518.637,-511.176,515.539
,14.1549,-519.324,-511.618,515.931
,14.177,-519.765,-512.157,516.569
,14.1475,-520.157,-512.206,516.667
,14.1549,-520.451,-512.5,517.304
,14.1353,-521.284,-512.647,517.745
,14.0912,-521.627,-512.99,518.039
,14.0936,-521.922,-513.529,518.676
,14.1157,-522.265,-513.971,519.412
,14.1108,-522.265,-514.118,519.657
,14.1059,-522.902,-514.706,519.853
,14.1132,-523.392,-515.196,520.392
,14.0814,-523.833,-515.343,520.882
,14.074,-524.373,-516.078,521.275
,14.0446,-524.765,-516.422,521.422
,14.0373,-524.961,-516.52,522.01
,14.1181,-525.255,-517.01,522.108
,14.0838,-526.039,-517.451,523.039
,14.0838,-526.382,-517.843,523.088
,14.0667,-526.824,-518.382,523.971
,14.0789,-527.02,-518.578,524.314
,14.0716,-527.118,-518.529,524.608
,14.0838,-527.363,-518.627,524.461
,14.0912,-527.559,-518.824,525
,14.0887,-528.196,-519.02,524.951
,14.0789,-528,-519.461,525.294
,14.1059,-528.539,-520,525.833
,14.0618,-529.176,-520.392,526.225
,14.0299,-529.422,-520.784,526.863
,14.0618,-529.863,-520.98,527.157
,14.0961,-530.402,-521.225,527.647
,14.0716,-530.5,-521.422,527.941
,14.0936,-531.088,-522.059,528.529
,14.0667,-531.382,-522.353,528.922
,14.0495,-531.578,-522.941,529.314
,14.0348,-531.824,-523.186,529.657
,14.0324,-532.02,-523.627,529.804
,14.0789,-531.922,-523.922,529.951
,14.0961,-532.706,-524.069,530.49
,14.101,-533.098,-524.314,530.784
,14.0789,-533.539,-524.804,530.784
,14.0667,-533.441,-524.902,530.833
,14.0642,-533.784,-525.147,531.176
,14.0838,-534.127,-525.49,531.814
,14.0544,-534.275,-525.637,531.716
,14.0814,-534.422,-525.98,532.108
,14.0838,-535.108,-526.275,532.5
,14.052,-535.157,-526.716,533.137
,14.0373,-535.304,-526.569,533.039
,14.0495,-535.598,-526.716,533.284
,14.0127,-535.598,-527.157,533.725
,14.0422,-535.843,-527.157,533.725
,14.0201,-536.186,-527.304,534.216
,14.0225,-536.382,-527.353,534.608
,14.0569,-536.333,-527.794,534.069
,14.0397,-536.333,-527.843,534.314
,14.0348,-536.676,-528.333,534.559
,14.0152,-536.922,-528.725,534.608
,14.0691,-536.873,-528.922,535.098
